bn_instance,strategy,beta,sample_size,num_samples,is_cpdag,skeleton_TP,skeleton_FP,skeleton_FN,skeleton_SHD,TP,FP,FN,SHD,directed_precision,directed_recall,directed_F1,num_reversed,reversed_edges,num_undirected,undirected_edges,learned_edges_count,true_edges_count
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d8,,1000,1000,False,8,2,8,10,7,3,9,11,0.7,0.4375,0.5384615384615384,1,"[('V10', 'V12')]",0,[],10,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d8,,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d8,,200,200,False,7,3,9,12,7,3,9,12,0.7,0.4375,0.5384615384615384,0,[],0,[],10,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d8,,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d8,,500,500,False,4,3,12,15,4,3,12,15,0.5714285714285714,0.25,0.34782608695652173,0,[],0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d8,,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d9,,1000,1000,False,8,2,8,10,7,3,9,11,0.7,0.4375,0.5384615384615384,1,"[('V10', 'V12')]",0,[],10,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d9,,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d9,,200,200,False,7,3,9,12,7,3,9,12,0.7,0.4375,0.5384615384615384,0,[],0,[],10,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d9,,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d9,,500,500,False,3,3,13,16,3,3,13,16,0.5,0.1875,0.2727272727272727,0,[],0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess10_alpha0d9,,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d1,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d1,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d1,,200,200,False,2,2,14,16,2,2,14,16,0.5,0.125,0.2,0,[],0,[],4,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d1,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d1,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d1,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d2,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d2,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d2,,200,200,False,2,1,14,15,2,1,14,15,0.6666666666666666,0.125,0.21052631578947367,0,[],0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d2,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d2,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d2,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d3,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d3,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d3,,200,200,False,2,1,14,15,2,1,14,15,0.6666666666666666,0.125,0.21052631578947367,0,[],0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d3,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d3,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d3,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d4,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d4,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d4,,200,200,False,2,1,14,15,2,1,14,15,0.6666666666666666,0.125,0.21052631578947367,0,[],0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d4,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d4,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d4,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d5,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d5,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d5,,200,200,False,2,1,14,15,2,1,14,15,0.6666666666666666,0.125,0.21052631578947367,0,[],0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d5,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d5,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d5,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d6,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d6,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d6,,200,200,False,2,1,14,15,2,1,14,15,0.6666666666666666,0.125,0.21052631578947367,0,[],0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d6,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d6,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d6,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d7,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d7,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d7,,200,200,False,2,1,14,15,2,1,14,15,0.6666666666666666,0.125,0.21052631578947367,0,[],0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d7,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d7,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d7,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d8,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d8,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d8,,200,200,False,2,1,14,15,2,1,14,15,0.6666666666666666,0.125,0.21052631578947367,0,[],0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d8,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d8,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d8,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d9,,1000,1000,False,3,0,13,13,2,1,14,14,0.6666666666666666,0.125,0.21052631578947367,1,"[('V10', 'V12')]",0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d9,,10000,10000,False,9,0,7,7,7,2,9,9,0.7777777777777778,0.4375,0.56,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d9,,200,200,False,2,1,14,15,2,1,14,15,0.6666666666666666,0.125,0.21052631578947367,0,[],0,[],3,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d9,,2000,2000,False,6,0,10,10,5,1,11,11,0.8333333333333334,0.3125,0.45454545454545453,1,"[('V10', 'V12')]",0,[],6,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d9,,500,500,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_05,hierarchy_monotonic_before_ess1_alpha0d9,,5000,5000,False,7,0,9,9,6,1,10,10,0.8571428571428571,0.375,0.5217391304347825,1,"[('V10', 'V12')]",0,[],7,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta10,10,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta10,10,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta10,10,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta10,10,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta10,10,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta10,10,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta100,100,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta100,100,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta100,100,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta100,100,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta100,100,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta100,100,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta1000,1000,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta1000,1000,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta1000,1000,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta1000,1000,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta1000,1000,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta1000,1000,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta200,200,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta200,200,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta200,200,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta200,200,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta200,200,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta200,200,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta30,30,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta30,30,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta30,30,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta30,30,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta30,30,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta30,30,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta50,50,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta50,50,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta50,50,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta50,50,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta50,50,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta50,50,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta500,500,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta500,500,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta500,500,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta500,500,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta500,500,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta500,500,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta70,70,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta70,70,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta70,70,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta70,70,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta70,70,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d1_beta70,70,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta10,10,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta10,10,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta10,10,200,200,False,7,8,9,17,7,8,9,17,0.4666666666666667,0.4375,0.45161290322580644,0,[],0,[],15,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta10,10,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta10,10,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta10,10,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta100,100,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta100,100,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta100,100,200,200,False,8,6,8,14,8,6,8,14,0.5714285714285714,0.5,0.5333333333333333,0,[],0,[],14,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta100,100,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta100,100,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta100,100,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta1000,1000,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta1000,1000,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta1000,1000,200,200,False,8,6,8,14,8,6,8,14,0.5714285714285714,0.5,0.5333333333333333,0,[],0,[],14,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta1000,1000,2000,2000,False,10,2,6,8,8,4,8,10,0.6666666666666666,0.5,0.5714285714285715,2,"[('V10', 'V11'), ('V10', 'V12')]",0,[],12,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta1000,1000,500,500,False,4,4,12,16,4,4,12,16,0.5,0.25,0.3333333333333333,0,[],0,[],8,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta1000,1000,5000,5000,False,9,0,7,7,8,1,8,8,0.8888888888888888,0.5,0.64,1,"[('V10', 'V12')]",0,[],9,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta200,200,1000,1000,False,8,3,8,11,7,4,9,12,0.6363636363636364,0.4375,0.5185185185185185,1,"[('V10', 'V12')]",0,[],11,16
bn_N12_E16_05,hierarchy_monotonic_score_ess10_alpha0d2_beta200,200,10000,10000,False,13,0,3,3,12,1,4,4,0.9230769230769231,0.75,0.8275862068965517,1,"[('V10', 'V12')]",0,[],13,16
